H2,CO2,CH4,CO,C2H6     ,C2H4     ,C3H8     ,C3H6     ,C2H2     ,pC3H4,iC4H10,nC4H10,C4H8-1,iC4H8,C4H8-2,aC3H4,C4H6-13,CH2O,H2O,CH3OH,CH3CHO,C3H6O-enol2,nC4H8O,nC4H10O,benzene,C7H8,C2H5OH,C3H4O,C3H4O-enone,C3H6O,C4H6O(717),C3H6O-enol
0.000654779,5.32E-05,5.98E-03,3.87E-03,1.24E-02,1.34E-02,6.51E-04,1.24E-02,4.61E-06,7.49E-06,1.02E-06,8.84E-05,8.64E-03,1.30E-05,6.99E-04,2.95E-06,1.21E-04,7.73E-03,7.38E-03,5.51E-03,2.90E-02,1.94E-03,5.06E-03,8.82E-01,7.99E-06,3.81E-05,7.49E-05,2.84E-05,0.00E+00,1.84E-04,1.38E-04,3.30E-04
